canonical_smiles,molecule_chembl_id,F,target_pref_name
N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,CHEMBL3393333,45.0,Mus musculus
CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,CHEMBL3261331,45.0,Rattus norvegicus
Cc1ccn(-c2ncnc3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1,CHEMBL2311653,45.0,Rattus norvegicus
CN1CCN(C(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,CHEMBL1087185,45.0,Rattus norvegicus
CCCSc1nc(N2CCCC(C(=O)O)C2)ccc1C(=O)NC1CCCCC1,CHEMBL2153188,45.0,Rattus norvegicus
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1cnc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,CHEMBL1630827,45.0,Rattus norvegicus
Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,CHEMBL1784340,45.0,Rattus norvegicus
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CC1)C(=O)N(c1ccccn1)[C@H]2c1ccccc1,CHEMBL481025,45.0,Rattus norvegicus
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,CHEMBL4088036,45.0,Rattus norvegicus
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O.Cl,CHEMBL2158055,45.0,Rattus norvegicus
O=C(O)c1c(O)c(C2(c3ccccc3)CC2)nc2c3c(ccc12)CCCC3,CHEMBL1215806,45.0,Rattus norvegicus
COc1nc2ccc(Br)cc2cc1[C@@H](c1ccc(N(C)C)nc1)[C@@](O)(CCN(C)C)c1cccc(F)c1,CHEMBL4204414,45.0,Rattus norvegicus
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccccc2)[C@H](C2CC2)C(F)(F)F)C1=O,CHEMBL4170186,45.0,Mus musculus
CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)cn2)C2CC2)C1.O=C(O)/C=C/C(=O)O,CHEMBL3317466,45.0,Rattus norvegicus
Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,CHEMBL218713,45.0,Rattus norvegicus
O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1nc(-c2ccccc2)cs1)c1ccccc1)C1CC1,CHEMBL4086608,45.0,Rattus norvegicus
CCN(NC(=O)c1cc(OC)no1)C(=O)NCc1ncc(-c2cc(Cl)cc(F)c2-c2noc(C)n2)cc1F,CHEMBL589820,45.0,Rattus norvegicus
CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)c1ccc(-c2nc(N)sc2SC)o1,CHEMBL518963,45.0,Rattus norvegicus
N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,CHEMBL2178422,45.0,Rattus norvegicus
CN(CCCN(C)Cc1ccc(C(=O)O)cc1)CC(=O)Nc1ccc(Oc2ccccc2)cc1,CHEMBL481674,45.0,Rattus norvegicus
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,CHEMBL556669,45.0,Rattus norvegicus
CN(Cc1ccc(Cl)cc1)C(=O)[C@H]1CCCN1C(=O)Nc1ccc(C(F)(F)F)cc1,CHEMBL514611,45.0,Rattus norvegicus
CN(CC(=O)Nc1ccc(Oc2ccccc2)cc1)C[C@H]1CCCN1Cc1ccc(C(=O)O)cc1,CHEMBL480719,45.0,Rattus norvegicus
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cncc(Cl)c1,CHEMBL475794,45.0,Rattus norvegicus
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],CHEMBL518520,45.0,Rattus norvegicus
OCc1cc(Cl)c(Nc2nc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3s2)c(Cl)c1,CHEMBL516769,45.0,Rattus norvegicus
N[C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,CHEMBL231196,45.0,Rattus norvegicus
CCOC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,CHEMBL218553,45.0,Rattus norvegicus
O=C(Cc1ccc(OC2CCN(CC3CC3)CC2)cc1OCC(F)(F)F)N1CCC(N2C(=O)OCc3ccccc32)CC1,CHEMBL24456,45.0,Rattus norvegicus
CNc1nc(NCc2ccc(S(C)(=O)=O)cc2)cc(-c2ccccn2)n1,CHEMBL3342375,45.0,Rattus norvegicus
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1,CHEMBL3623282,45.0,Rattus norvegicus
O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc2c(c1)CCCNC2,CHEMBL1689026,45.0,Rattus norvegicus
CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1.O=C(O)/C=C/C(=O)O,CHEMBL2204732,45.0,Rattus norvegicus
NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1,CHEMBL2017684,45.0,Rattus norvegicus
NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1,CHEMBL2017684,45.0,Rattus norvegicus
O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(N2CCOCC2)nc1C1CCC1,CHEMBL2158486,45.0,Rattus norvegicus
CCc1cc2c(s1)CCN1Cc3ccccc3CC21,CHEMBL4169575,45.4,Rattus norvegicus
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,CHEMBL1801046,45.8,Rattus norvegicus
Cc1cc(C(=O)N2CCc3c(sc(NCc4ccccc4)c3C#N)C2)[nH]n1,CHEMBL3422874,45.8,Rattus norvegicus
Br.NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,CHEMBL4242999,45.9,Rattus norvegicus
Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,CHEMBL2181786,46.0,Rattus norvegicus
CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)c(C)nc2N)n(C)n1,CHEMBL4072637,46.0,Rattus norvegicus
O=C(O)COc1ccc(SCC=C(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1Cl,CHEMBL222880,46.0,Rattus norvegicus
Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,CHEMBL2177831,46.0,Mus musculus
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,CHEMBL1629769,46.0,Rattus norvegicus
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)F)n1,CHEMBL3590490,46.0,Rattus norvegicus
N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)C[C@@H]2c2ccc(F)cc2)cc1Cl,CHEMBL1214839,46.0,Rattus norvegicus
C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,CHEMBL3359927,46.0,Mus musculus
CC(C)CCOc1ccc2c(c1)c1cc(CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21,CHEMBL567696,46.0,Rattus norvegicus
Cc1c(-c2ccc3c(c2)CN(C(C)C)C3=O)nnn1-c1ccc(F)cc1F,CHEMBL579062,46.0,Rattus norvegicus
C[C@]1(c2ccc(O)cc2)CSc2cc(O)ccc2[C@H]1CCCCCCCCC(CCCC(F)(F)C(F)(F)F)C(=O)O,CHEMBL380400,46.0,Rattus norvegicus
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3cc4cc(-c5cnc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]5)ccc4cc3c2)[nH]1)C(C)C,CHEMBL3808754,46.0,Rattus norvegicus
CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,CHEMBL1834184,46.0,Rattus norvegicus
O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,CHEMBL572098,46.0,Rattus norvegicus
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1-c1ccccc1)c1cccc(C(F)(F)F)c1,CHEMBL3736278,46.0,Rattus norvegicus
C[C@H]1CN(Cc2ccc(/C=C/c3n[nH]c4cc([C@@H]5C[C@@]56C(=O)Nc5ccccc56)ccc34)cc2)C[C@@H](C)O1,CHEMBL3408946,46.0,Rattus norvegicus
CCN1CCc2c(sc(NC(=O)Nc3ccc(Cl)cc3)c2C(N)=O)C1.Cl,CHEMBL4062161,46.0,Rattus norvegicus
Cc1ccc(Cl)c(COc2ccc(CCC(=O)O)cc2C)c1,CHEMBL4071290,46.0,Mus musculus
Cc1ccc2cc(-c3c(C)ccc(C(=O)c4c(-c5ccccc5)n(C)n(-c5ccccc5)c4=O)c3N)ccc2n1,CHEMBL3407862,46.0,Mus musculus
COc1cc(N2CCN(C(=O)Cn3cnc4cc(C(F)(F)F)ccc43)C[C@@H]2C)ccc1-c1cnc(C)o1,CHEMBL3402161,46.0,Mus musculus
COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109042,46.0,Mus musculus
CC(C)(O)c1ccc(-c2nc3c(c(=O)[nH]2)COCC3)cc1,CHEMBL2419710,46.0,Rattus norvegicus
CCN(CC)c1ncc(N(CC)S(=O)(=O)c2ccc(F)cc2)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1,CHEMBL2381717,46.0,Rattus norvegicus
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)cc1OC,CHEMBL2172005,46.0,Rattus norvegicus
N#Cc1ccc(-c2noc(-c3cc(F)cc(C#N)c3)n2)nc1,CHEMBL2164552,46.0,Rattus norvegicus
CN(C)C[C@@H](OC(=O)N1Cc2c(NC(=O)C3(C(F)(F)F)CC3)n[nH]c2C1(C)C)c1ccccc1,CHEMBL2064632,46.0,Rattus norvegicus
COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@@H]1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2[C@@H]1O,CHEMBL96224,46.0,Rattus norvegicus
CC(=O)c1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n1C,CHEMBL1169814,46.0,Rattus norvegicus
C[C@@H](O)CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nn2)CC1,CHEMBL3237713,46.0,Rattus norvegicus
CC(C)[C@@H](NC(=O)NCC(C)(C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,CHEMBL3334824,46.0,Rattus norvegicus
Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1,CHEMBL3410450,46.0,Rattus norvegicus
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(F)cc1F,CHEMBL196478,46.0,Rattus norvegicus
Cc1ccc2c(NCc3ccc(NC(=O)C4CCN(Cc5ccc(F)cc5)CC4)cc3)nc(N(C)C)nc2c1,CHEMBL566677,46.0,Mus musculus
C[C@@H](C1CCC(N(C)C(=O)C2CC2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,CHEMBL392825,46.0,Rattus norvegicus
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(F)cc1F,CHEMBL196478,46.0,Rattus norvegicus
CCN(C(=O)CN(c1cc(N(C)C)ccc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1)c1ccn(C)n1,CHEMBL498619,46.0,Rattus norvegicus
CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cccc(F)c1OC[C@H]2CCN,CHEMBL3403389,46.0,Mus musculus
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL378048,46.0,Rattus norvegicus
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL210459,46.0,Rattus norvegicus
Cn1c(SCCCN2C[C@@H]3C[C@]3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1,CHEMBL1081867,46.0,Rattus norvegicus
O=C(N[C@@H]1CCC[C@H](Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)C1)N1CCOCC1,CHEMBL3317988,46.0,Rattus norvegicus
CCN(Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccccc12)C(=O)C1CC1,CHEMBL3338145,46.0,Rattus norvegicus
COCCNC(=O)c1cn2c(Cl)c(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,CHEMBL2058171,46.0,Mus musculus
CC[C@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@@H](CC)N1,CHEMBL1761871,46.0,Rattus norvegicus
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1C(N)=O,CHEMBL409867,46.0,Rattus norvegicus
CCCN1CC[C@H]2c3c(cccc3C(N)=O)CC[C@H]21,CHEMBL349003,46.0,Rattus norvegicus
CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)O)cc1,CHEMBL96417,46.0,Rattus norvegicus
CNC(C)(C)[C@H]1OC2(CCN(C(=O)[C@@H]3CN(C4CCOCC4)C[C@H]3c3ccc(F)cc3F)CC2)c2cc(Cl)c(C)cc21,CHEMBL1209797,46.0,Rattus norvegicus
C[C@@H](Oc1nc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,CHEMBL3622205,46.0,Rattus norvegicus
C[C@]1(c2ccc(O)cc2)CSc2cc(O)ccc2[C@H]1CCCCCCCCC(CCCC(F)(F)C(F)(F)F)C(=O)O,CHEMBL380400,46.0,Rattus norvegicus
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc([C@@](O)(C(N)=O)C(F)(F)F)c1,CHEMBL2323017,46.0,Mus musculus
COc1ccc(C#CC(C)(C)N)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1,CHEMBL419409,46.0,Rattus norvegicus
Nc1ncnc2nc(-c3ccc(N4CCC(=NOC5CCOCC5)CC4)nc3)cc(-c3cccc(Br)c3)c12,CHEMBL65664,46.2,Rattus norvegicus
COc1cc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(OC)c3)c2)ccc1N(C)C,CHEMBL247932,46.2,Mus musculus
O[C@]1(Cc2cc(-c3cn[nH]c3)on2)CC[C@H](Cc2ccccc2)CC1,CHEMBL4102419,46.3,Rattus norvegicus
Cc1ccc(CN2CCOCC2)cc1NC(=O)c1ccc(Nc2ncc(C)c(-c3ccc(OC(F)(F)F)cc3)n2)cc1,CHEMBL3114432,46.3,Rattus norvegicus
COc1ccc(CNC(=O)c2cc(C#CC(C)(C)NC(C)=O)cnc2NCc2ccc3c(c2)OCO3)cc1Cl,CHEMBL3593814,46.4,Rattus norvegicus
CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)C)CC3)s2)cc1,CHEMBL466059,46.6,Rattus norvegicus
CC(C)N[C@@H](CC(C)(C)C)C(=O)N[C@H]1CC[C@@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C[C@@H]21,CHEMBL2414787,46.7,Rattus norvegicus
CC(C)N1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3[N+](=O)[O-])cc2)CC1,CHEMBL3613642,46.8,Rattus norvegicus
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2ccccn2)CC1,CHEMBL1801431,46.8,Rattus norvegicus
Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccccc1,CHEMBL1951995,46.8,Mus musculus
CN(C)C(=N)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cc3ccccc3cc2F)c(F)c1,CHEMBL279486,46.9,Rattus norvegicus
CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@@](C)(O)C(F)(F)F)cn1,CHEMBL3238307,47.0,Mus musculus
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(C3CC3)cc(C(F)(F)F)c2)CC1,CHEMBL522114,47.0,Rattus norvegicus
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,CHEMBL1980297,47.0,Mus musculus
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)C[C@@H]2CC[C@H]3N2C(=O)COC)cc1,CHEMBL2334766,47.0,Mus musculus
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1N.Cl,CHEMBL3338215,47.0,Rattus norvegicus
COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1Cl,CHEMBL4071005,47.0,Rattus norvegicus
N#Cc1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1,CHEMBL4061128,47.0,Rattus norvegicus
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL272980,47.0,Rattus norvegicus
COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccc(F)cc2)CO1)C(c1ccccc1)c1ccccc1,CHEMBL3828355,47.0,Rattus norvegicus
CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc32)c2oc(N3CCOCC3)cc(=O)c2c1,CHEMBL3799831,47.0,Mus musculus
CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,CHEMBL3781466,47.0,Mus musculus
COCCOc1nc(-c2ccc(Cl)nc2)nc2c1CN(C(=O)c1ncn3ccccc13)CC2,CHEMBL2204538,47.0,Rattus norvegicus
CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,CHEMBL1800768,47.0,Mus musculus
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)Cn2c(CC(F)(F)F)cnc21)N1CCC2(CC1)C(=O)Nc1ncccc12,CHEMBL1770716,47.0,Rattus norvegicus
NCCC[C@](N)(C(=O)O)C(F)F,CHEMBL222838,47.0,Rattus norvegicus
C[C@@H]1CCN(c2ncc3cc(F)ccc3n2)CCN1C(=O)c1ccccc1-n1nccn1,CHEMBL1083358,47.0,Rattus norvegicus
CC#C[C@H]1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc([C@@](C)(O)C(F)(F)F)cn1,CHEMBL3238307,47.0,Rattus norvegicus
Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3ccncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,CHEMBL2041193,47.0,Rattus norvegicus
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1C1CC1,CHEMBL2409197,47.0,Rattus norvegicus
COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,CHEMBL1822527,47.0,Rattus norvegicus
CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4cccnc4)cc3)CC2)c2ccccc21,CHEMBL494592,47.0,Rattus norvegicus
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,CHEMBL252437,47.0,Rattus norvegicus
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1Cl,CHEMBL233058,47.0,Rattus norvegicus
C[C@H](NC1=NC(=O)C(C)(C(C)(C)F)S1)c1ccccc1F,CHEMBL438654,47.0,Rattus norvegicus
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cccc(c23)N[C@@H]1c1ccc(F)cc1,CHEMBL3763446,47.0,Rattus norvegicus
C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,CHEMBL469946,47.0,Rattus norvegicus
CC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1.Cl,CHEMBL1171941,47.0,Rattus norvegicus
COc1ccc(-c2ccccc2-c2csc(N(C(=O)[C@@H](CC(=O)O)CC3CCCC3)C3CC3)n2)cn1,CHEMBL4162307,47.0,Rattus norvegicus
O=C(O)C[C@@H](Cc1ccccc1)C(=O)N(c1nc(-c2cc(Cl)ccc2Cl)cs1)C1CC1,CHEMBL4172928,47.0,Rattus norvegicus
O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3cnco3)ccc(F)c12,CHEMBL2315347,47.0,Rattus norvegicus
FC(F)(F)Oc1ccc(CN2CCC3(CC2)OC(c2cc(Cl)ccn2)c2cccnc23)cc1,CHEMBL1951469,47.0,Mus musculus
CNCCN[C@H](c1cccc(F)c1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C,CHEMBL468579,47.0,Mus musculus
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1,CHEMBL481170,47.0,Rattus norvegicus
NC(=O)c1cccc2cn(-c3ccc([C@H]4CCCNC4)cc3)nc12,CHEMBL1097260,47.0,Rattus norvegicus
CN(C)C(=O)C(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL410850,47.0,Rattus norvegicus
N#Cc1ccc2c(c1)[nH]c(=O)n2[C@H]1C[C@H](c2nnc(-c3ccncn3)n2-c2ccccc2Cl)C1,CHEMBL4095003,47.0,Mus musculus
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,CHEMBL3774414,47.0,Rattus norvegicus
CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccc4c(c3)OCO4)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,CHEMBL1289316,47.0,Mus musculus
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,CHEMBL1081023,47.0,Rattus norvegicus
CC1=CCC[C@H]1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@@]2(C)CCOC2)c1O,CHEMBL4067429,47.0,Rattus norvegicus
CC[C@@H]1c2c(C#N)ncn2-c2cnc(Nc3cc(F)c(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C(C)C,CHEMBL4103908,47.0,Rattus norvegicus
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL428647,47.0,Rattus norvegicus
CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)c1ccc(-c2nc(N)sc2CC(C)C)o1,CHEMBL520589,47.0,Rattus norvegicus
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,CHEMBL129198,47.0,Rattus norvegicus
CCC(C(=O)O)N1Cc2sc(-c3ccc(-c4cnn(Cc5ccccc5)c4)cc3)cc2S1(=O)=O,CHEMBL2348100,47.0,Rattus norvegicus
CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4cccnc4)cc3)CC2)c2ccccc21,CHEMBL494592,47.0,Rattus norvegicus
CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2,CHEMBL425246,47.0,Rattus norvegicus
CN(C1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O)S(C)(=O)=O,CHEMBL409932,47.0,Rattus norvegicus
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1OC,CHEMBL411630,47.0,Rattus norvegicus
Cn1cc(-c2ccsc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O,CHEMBL257731,47.0,Rattus norvegicus
CO[C@@H]1CN(C[C@H]2Cc3ccc(C#N)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21,CHEMBL257280,47.0,Rattus norvegicus
O=C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL347903,47.0,Rattus norvegicus
CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1.Cl,CHEMBL2146752,47.0,Rattus norvegicus
COc1ccc(-c2ccc3nc(N[C@H](C)c4ccc(-n5cncn5)cc4)nc(NCC(F)(F)F)c3n2)cc1S(C)(=O)=O,CHEMBL2018285,47.0,Rattus norvegicus
COC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c1,CHEMBL256671,47.0,Rattus norvegicus
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,CHEMBL455428,47.0,Rattus norvegicus
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,CHEMBL3427414,47.0,Rattus norvegicus
CC1CC1C(=O)N[C@H](Cc1ccccc1F)C(=O)N[C@@H]1CCc2c(F)c(F)cc(F)c2N(C(C)C)C1=O,CHEMBL2391788,47.0,Rattus norvegicus
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL272980,47.0,Rattus norvegicus
CS(=O)(=O)c1ccc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2c1,CHEMBL517590,47.0,Rattus norvegicus
